   2.01000000000000       0.907697260000000       8.717129647983768E-005
   2.02000000000000       0.904398860000000       9.186428268848079E-005
   2.03000000000000       0.900717580000000       9.732958692909577E-005
   2.04000000000000       0.896633760000000       1.068486042495875E-004
   2.05000000000000       0.892620820000000       1.246756265170790E-004
   2.06000000000000       0.888463880000000       1.307471433349416E-004
   2.07000000000000       0.883687220000000       1.443621646611826E-004
   2.08000000000000       0.879210020000000       1.656767195877817E-004
   2.09000000000000       0.874276680000000       1.766133361659206E-004
   2.10000000000000       0.868584180000000       1.937840337192798E-004
   2.11000000000000       0.863005840000000       2.347392058880127E-004
   2.12000000000000       0.856673320000001       2.506372561735803E-004
   2.13000000000000       0.850846780000000       2.906159756276283E-004
   2.14000000000000       0.842923260000000       3.261415949736834E-004
   2.15000000000000       0.835846140000000       3.757411550998624E-004
   2.16000000000000       0.828110300000000       4.510556779105945E-004
   2.17000000000000       0.818484180000000       5.589874537272888E-004
   2.18000000000000       0.808734760000001       6.669989597418713E-004
   2.19000000000000       0.797570580000000       8.335803704651035E-004
   2.20000000000000       0.784675080000000       1.127265970992331E-003
   2.21000000000000       0.770016220000000       1.484581348911274E-003
   2.22000000000000       0.754271360000000       1.959019915750426E-003
   2.23000000000000       0.733127720000000       2.856561847601857E-003
   2.24000000000000       0.707630420000000       4.838207382623638E-003
   2.25000000000000       0.672734320000000       8.776535422136078E-003
   2.26000000000000       0.616498060000000       1.735256359623638E-002
   2.27000000000000       0.560690140000000       2.522187446277990E-002
   2.28000000000000       0.487635800000000       3.107157238236080E-002
   2.29000000000000       0.392681080000000       3.603309803403376E-002
   2.30000000000000       0.334705480000000       3.308670166596953E-002
   2.31000000000000       0.275857480000000       2.748529574404951E-002
   2.32000000000000       0.232491660000000       2.372368677044447E-002
   2.33000000000000       0.198111780000000       1.818761098923161E-002
   2.34000000000000       0.174847740000000       1.491604012489234E-002
   2.35000000000000       0.148414780000000       1.197296388155170E-002
   2.36000000000000       0.132053880000000       9.298600408945621E-003
   2.37000000000000       0.124413800000000       8.807437425560045E-003
   2.38000000000000       0.114309820000000       7.117278079567682E-003
   2.39000000000000       0.106882460000000       6.565300388348421E-003
   2.40000000000000       9.892687999999998E-002  5.556956349465618E-003
   2.41000000000000       9.103240000000005E-002  4.736781190239998E-003
   2.42000000000000       8.391441999999998E-002  3.971730912063618E-003
   2.43000000000000       8.764388000000006E-002  4.256784018545605E-003
   2.44000000000000       8.340216000000003E-002  4.102717891334412E-003
   2.45000000000000       7.670495999999999E-002  3.371862079398416E-003
   2.46000000000000       7.290859999999998E-002  3.047909598039988E-003
   2.47000000000000       6.693904000000001E-002  2.692414843878405E-003
   2.48000000000000       6.444705999999999E-002  2.521318813356405E-003
   2.49000000000000       6.645795999999998E-002  2.268073776638384E-003
   2.50000000000000       6.242591999999996E-002  2.139396504153616E-003
   2.51000000000000       6.607159999999999E-002  2.314563345439990E-003
   2.52000000000000       6.385109999999995E-002  2.227169152789994E-003
   2.53000000000000       5.812621999999996E-002  2.061041664511601E-003
   2.54000000000000       5.503993999999995E-002  1.727695784796415E-003
   2.55000000000000       5.781619999999998E-002  1.859588385560012E-003
   2.56000000000000       5.200229999999999E-002  1.492045190710005E-003
   2.57000000000000       4.864701999999999E-002  1.387670609119605E-003
   2.58000000000000       4.781617999999999E-002  1.346077918207599E-003
   2.59000000000000       4.718091999999998E-002  1.267738571953603E-003
   2.60000000000000       4.722731999999998E-002  1.284791213617604E-003
   2.61000000000000       4.625046000000000E-002  1.189233161788394E-003
   2.62000000000000       4.282797999999999E-002  1.053214845119600E-003
   2.63000000000000       4.540813999999997E-002  1.279117849740408E-003
   2.64000000000000       4.411953999999996E-002  1.033792930188403E-003
   2.65000000000000       4.184867999999999E-002  1.023422966257604E-003
   2.66000000000000       4.380627999999999E-002  1.064205800561606E-003
   2.67000000000000       4.244732000000000E-002  1.020603376817595E-003
   2.68000000000000       4.002838000000001E-002  7.969279025756004E-004
   2.69000000000000       4.101608000000000E-002  9.758749414335995E-004
   2.70000000000000       4.196564000000001E-002  9.262132113904051E-004
   2.71000000000000       3.732148000000000E-002  8.565684906095968E-004
   2.72000000000000       3.705053999999997E-002  8.529317777084048E-004
   2.73000000000000       4.063989999999998E-002  9.047122999899996E-004
   2.74000000000000       3.681506000000000E-002  8.112292731963981E-004
   2.75000000000000       3.265313999999998E-002  6.839565801403978E-004
   2.76000000000000       3.959177999999999E-002  8.825091124316029E-004
   2.77000000000000       3.467013999999997E-002  6.842571243804026E-004
   2.78000000000000       3.785396000000001E-002  6.903479523184034E-004
   2.79000000000000       3.534513999999997E-002  6.886453943804008E-004
   2.80000000000000       3.066755999999998E-002  5.416644676463951E-004
   2.81000000000000       3.048319999999999E-002  5.042532297599977E-004
   2.82000000000000       2.929801999999999E-002  4.716970680795986E-004
   2.83000000000000       3.149281999999998E-002  5.249436684475984E-004
   2.84000000000000       3.221718000000000E-002  5.512967088475971E-004
   2.85000000000000       3.212101999999999E-002  5.439390141595971E-004
   2.86000000000000       3.571995999999998E-002  6.926221215983984E-004
   2.87000000000000       2.923430000000000E-002  4.846345715099951E-004
   2.88000000000000       3.473063999999999E-002  7.755813971904004E-004
   2.89000000000000       2.753997999999998E-002  4.423224335995963E-004
   2.90000000000000       2.988156000000000E-002  4.136857959663990E-004
   2.91000000000000       2.551588000000000E-002  3.436335718255963E-004
   2.92000000000000       3.111575999999999E-002  5.759211276223989E-004
   2.93000000000000       2.621651999999999E-002  3.932551430896005E-004
   2.94000000000000       3.101204000000001E-002  4.420679510383927E-004
